anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
2	LN_SU_FLN3	11	POMGNT1;COL11A1	0	metastasis	15
3	LN_SU_FLN5	11	POMGNT1;COL11A1	0	metastasis	15
0	primary_SU_T1	12	KMT2D	1	primary	15
1	LN_SU_FLN1	12	KMT2D	0	metastasis	15
2	LN_SU_FLN3	12	KMT2D	0	metastasis	15
3	LN_SU_FLN5	12	KMT2D	0	metastasis	15
0	primary_SU_T1	13	ARHGEF16;DQX1	1	primary	13
1	LN_SU_FLN1	13	ARHGEF16;DQX1	0	metastasis	13
2	LN_SU_FLN3	13	ARHGEF16;DQX1	0	metastasis	13
3	LN_SU_FLN5	13	ARHGEF16;DQX1	0	metastasis	13
0	primary_SU_T1	14	HOOK1;WDFY3	1	primary	13
1	LN_SU_FLN1	14	HOOK1;WDFY3	0	metastasis	13
2	LN_SU_FLN3	14	HOOK1;WDFY3	0	metastasis	13
3	LN_SU_FLN5	14	HOOK1;WDFY3	0	metastasis	13
0	primary_SU_T1	15	GATAD2B;USH2A	0	primary	10
1	LN_SU_FLN1	15	GATAD2B;USH2A	1	metastasis	10
2	LN_SU_FLN3	15	GATAD2B;USH2A	0	metastasis	10
3	LN_SU_FLN5	15	GATAD2B;USH2A	1	metastasis	10
0	primary_SU_T1	16	NDC1;HNRNPLL	1	primary	9
1	LN_SU_FLN1	16	NDC1;HNRNPLL	0	metastasis	9
2	LN_SU_FLN3	16	NDC1;HNRNPLL	0	metastasis	9
3	LN_SU_FLN5	16	NDC1;HNRNPLL	0	metastasis	9
0	primary_SU_T1	17	RNF212;SOX4	1	primary	9
1	LN_SU_FLN1	17	RNF212;SOX4	0	metastasis	9
2	LN_SU_FLN3	17	RNF212;SOX4	0	metastasis	9
3	LN_SU_FLN5	17	RNF212;SOX4	0	metastasis	9
0	primary_SU_T1	18	TSEN15;CFHR5	0	primary	9
1	LN_SU_FLN1	18	TSEN15;CFHR5	0	metastasis	9
2	LN_SU_FLN3	18	TSEN15;CFHR5	1	metastasis	9
3	LN_SU_FLN5	18	TSEN15;CFHR5	0	metastasis	9
0	primary_SU_T1	19	KMT2A	0	primary	9
1	LN_SU_FLN1	19	KMT2A	0	metastasis	9
2	LN_SU_FLN3	19	KMT2A	1	metastasis	9
3	LN_SU_FLN5	19	KMT2A	0	metastasis	9
0	primary_SU_T1	20	ILDR2;DSP	1	primary	9
1	LN_SU_FLN1	20	ILDR2;DSP	0	metastasis	9
2	LN_SU_FLN3	20	ILDR2;DSP	0	metastasis	9
3	LN_SU_FLN5	20	ILDR2;DSP	0	metastasis	9
0	primary_SU_T1	21	USH2A;LRRTM4	1	primary	8
1	LN_SU_FLN1	21	USH2A;LRRTM4	0	metastasis	8
2	LN_SU_FLN3	21	USH2A;LRRTM4	0	metastasis	8
3	LN_SU_FLN5	21	USH2A;LRRTM4	0	metastasis	8
0	primary_SU_T1	22	PTGFR;OBSCN	1	primary	8
1	LN_SU_FLN1	22	PTGFR;OBSCN	0	metastasis	8
2	LN_SU_FLN3	22	PTGFR;OBSCN	0	metastasis	8
3	LN_SU_FLN5	22	PTGFR;OBSCN	0	metastasis	8
0	primary_SU_T1	23	HSPG2;PPOX	1	primary	7
1	LN_SU_FLN1	23	HSPG2;PPOX	0	metastasis	7
2	LN_SU_FLN3	23	HSPG2;PPOX	0	metastasis	7
3	LN_SU_FLN5	23	HSPG2;PPOX	0	metastasis	7
0	primary_SU_T1	24	GON4L;AKT3	1	primary	7
1	LN_SU_FLN1	24	GON4L;AKT3	0	metastasis	7
2	LN_SU_FLN3	24	GON4L;AKT3	0	metastasis	7
3	LN_SU_FLN5	24	GON4L;AKT3	0	metastasis	7
0	primary_SU_T1	25	SF3B1	1	primary	7
1	LN_SU_FLN1	25	SF3B1	0	metastasis	7
2	LN_SU_FLN3	25	SF3B1	1	metastasis	7
3	LN_SU_FLN5	25	SF3B1	0	metastasis	7
0	primary_SU_T1	26	TTN;PTPRJ	1	primary	5
1	LN_SU_FLN1	26	TTN;PTPRJ	0	metastasis	5
2	LN_SU_FLN3	26	TTN;PTPRJ	0	metastasis	5
3	LN_SU_FLN5	26	TTN;PTPRJ	0	metastasis	5
