anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
1	LN_SU_LN2	19	PPP1R21;CNTNAP2	0	metastasis	7
2	primary_SU_T1	19	PPP1R21;CNTNAP2	1	primary	7
3	LN_SU_FLN1	19	PPP1R21;CNTNAP2	0	metastasis	7
4	LN_SU_FLN4	19	PPP1R21;CNTNAP2	0	metastasis	7
0	LN_SU_LN1	20	CHD4;NFE2L2	0	metastasis	7
1	LN_SU_LN2	20	CHD4;NFE2L2	1	metastasis	7
2	primary_SU_T1	20	CHD4;NFE2L2	0	primary	7
3	LN_SU_FLN1	20	CHD4;NFE2L2	0	metastasis	7
4	LN_SU_FLN4	20	CHD4;NFE2L2	0	metastasis	7
0	LN_SU_LN1	21	YBX1;PTBP2	0	metastasis	6
1	LN_SU_LN2	21	YBX1;PTBP2	0	metastasis	6
2	primary_SU_T1	21	YBX1;PTBP2	1	primary	6
3	LN_SU_FLN1	21	YBX1;PTBP2	0	metastasis	6
4	LN_SU_FLN4	21	YBX1;PTBP2	0	metastasis	6
0	LN_SU_LN1	22	CCDC39;CRISPLD1	0	metastasis	6
1	LN_SU_LN2	22	CCDC39;CRISPLD1	0	metastasis	6
2	primary_SU_T1	22	CCDC39;CRISPLD1	0	primary	6
3	LN_SU_FLN1	22	CCDC39;CRISPLD1	1	metastasis	6
4	LN_SU_FLN4	22	CCDC39;CRISPLD1	0	metastasis	6
0	LN_SU_LN1	23	EPB41;CAPZA1	0	metastasis	6
1	LN_SU_LN2	23	EPB41;CAPZA1	0	metastasis	6
2	primary_SU_T1	23	EPB41;CAPZA1	1	primary	6
3	LN_SU_FLN1	23	EPB41;CAPZA1	0	metastasis	6
4	LN_SU_FLN4	23	EPB41;CAPZA1	0	metastasis	6
0	LN_SU_LN1	24	ABL1	0	metastasis	5
1	LN_SU_LN2	24	ABL1	0	metastasis	5
2	primary_SU_T1	24	ABL1	1	primary	5
3	LN_SU_FLN1	24	ABL1	0	metastasis	5
4	LN_SU_FLN4	24	ABL1	0	metastasis	5
0	LN_SU_LN1	25	TLR4	0	metastasis	5
1	LN_SU_LN2	25	TLR4	0	metastasis	5
2	primary_SU_T1	25	TLR4	1	primary	5
3	LN_SU_FLN1	25	TLR4	0	metastasis	5
4	LN_SU_FLN4	25	TLR4	0	metastasis	5
0	LN_SU_LN1	26	TTN;HOXA9	0	metastasis	5
1	LN_SU_LN2	26	TTN;HOXA9	0	metastasis	5
2	primary_SU_T1	26	TTN;HOXA9	0	primary	5
3	LN_SU_FLN1	26	TTN;HOXA9	1	metastasis	5
4	LN_SU_FLN4	26	TTN;HOXA9	0	metastasis	5
0	LN_SU_LN1	27	UBE4B;PINK1-AS	0	metastasis	5
1	LN_SU_LN2	27	UBE4B;PINK1-AS	0	metastasis	5
2	primary_SU_T1	27	UBE4B;PINK1-AS	1	primary	5
3	LN_SU_FLN1	27	UBE4B;PINK1-AS	0	metastasis	5
4	LN_SU_FLN4	27	UBE4B;PINK1-AS	0	metastasis	5
0	LN_SU_LN1	28	COL9A2;MEP1A	0	metastasis	5
1	LN_SU_LN2	28	COL9A2;MEP1A	0	metastasis	5
2	primary_SU_T1	28	COL9A2;MEP1A	0	primary	5
3	LN_SU_FLN1	28	COL9A2;MEP1A	0	metastasis	5
4	LN_SU_FLN4	28	COL9A2;MEP1A	1	metastasis	5
0	LN_SU_LN1	29	SPSB4;POMT1	0	metastasis	5
1	LN_SU_LN2	29	SPSB4;POMT1	0	metastasis	5
2	primary_SU_T1	29	SPSB4;POMT1	1	primary	5
3	LN_SU_FLN1	29	SPSB4;POMT1	0	metastasis	5
4	LN_SU_FLN4	29	SPSB4;POMT1	0	metastasis	5
