anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	LN_SU_LN1	7	MACF1	0	metastasis	20
1	LN_SU_LN2	7	MACF1	0	metastasis	20
2	primary_SU_T1	7	MACF1	0	primary	20
3	LN_SU_FLN1	7	MACF1	0	metastasis	20
4	LN_SU_FLN2	7	MACF1	1	metastasis	20
0	LN_SU_LN1	8	ABCA4;GDF7	0	metastasis	19
1	LN_SU_LN2	8	ABCA4;GDF7	0	metastasis	19
2	primary_SU_T1	8	ABCA4;GDF7	1	primary	19
3	LN_SU_FLN1	8	ABCA4;GDF7	0	metastasis	19
4	LN_SU_FLN2	8	ABCA4;GDF7	1	metastasis	19
0	LN_SU_LN1	9	UBR4;NBEAL1	0	metastasis	15
1	LN_SU_LN2	9	UBR4;NBEAL1	0	metastasis	15
2	primary_SU_T1	9	UBR4;NBEAL1	0	primary	15
3	LN_SU_FLN1	9	UBR4;NBEAL1	0	metastasis	15
4	LN_SU_FLN2	9	UBR4;NBEAL1	0	metastasis	15
0	LN_SU_LN1	10	TXLNA;PEAR1	0	metastasis	15
1	LN_SU_LN2	10	TXLNA;PEAR1	0	metastasis	15
2	primary_SU_T1	10	TXLNA;PEAR1	0	primary	15
3	LN_SU_FLN1	10	TXLNA;PEAR1	0	metastasis	15
4	LN_SU_FLN2	10	TXLNA;PEAR1	1	metastasis	15
0	LN_SU_LN1	11	FLG2;NVL	0	metastasis	15
1	LN_SU_LN2	11	FLG2;NVL	0	metastasis	15
2	primary_SU_T1	11	FLG2;NVL	1	primary	15
3	LN_SU_FLN1	11	FLG2;NVL	0	metastasis	15
4	LN_SU_FLN2	11	FLG2;NVL	0	metastasis	15
0	LN_SU_LN1	12	ZNF589;CD200	0	metastasis	15
1	LN_SU_LN2	12	ZNF589;CD200	0	metastasis	15
2	primary_SU_T1	12	ZNF589;CD200	0	primary	15
3	LN_SU_FLN1	12	ZNF589;CD200	0	metastasis	15
4	LN_SU_FLN2	12	ZNF589;CD200	0	metastasis	15
0	LN_SU_LN1	13	MLH1;PLXNB2	0	metastasis	13
1	LN_SU_LN2	13	MLH1;PLXNB2	0	metastasis	13
2	primary_SU_T1	13	MLH1;PLXNB2	1	primary	13
3	LN_SU_FLN1	13	MLH1;PLXNB2	0	metastasis	13
4	LN_SU_FLN2	13	MLH1;PLXNB2	0	metastasis	13
0	LN_SU_LN1	14	CRB1;FOSL2	0	metastasis	13
1	LN_SU_LN2	14	CRB1;FOSL2	1	metastasis	13
2	primary_SU_T1	14	CRB1;FOSL2	0	primary	13
3	LN_SU_FLN1	14	CRB1;FOSL2	0	metastasis	13
4	LN_SU_FLN2	14	CRB1;FOSL2	0	metastasis	13
0	LN_SU_LN1	15	HIP1;TAF6	0	metastasis	13
1	LN_SU_LN2	15	HIP1;TAF6	0	metastasis	13
2	primary_SU_T1	15	HIP1;TAF6	0	primary	13
3	LN_SU_FLN1	15	HIP1;TAF6	0	metastasis	13
4	LN_SU_FLN2	15	HIP1;TAF6	1	metastasis	13
0	LN_SU_LN1	16	JAK1;FAT1	0	metastasis	12
1	LN_SU_LN2	16	JAK1;FAT1	0	metastasis	12
2	primary_SU_T1	16	JAK1;FAT1	1	primary	12
3	LN_SU_FLN1	16	JAK1;FAT1	0	metastasis	12
4	LN_SU_FLN2	16	JAK1;FAT1	0	metastasis	12
0	LN_SU_LN1	17	TAS1R3;RPS27	0	metastasis	11
1	LN_SU_LN2	17	TAS1R3;RPS27	1	metastasis	11
2	primary_SU_T1	17	TAS1R3;RPS27	0	primary	11
3	LN_SU_FLN1	17	TAS1R3;RPS27	0	metastasis	11
4	LN_SU_FLN2	17	TAS1R3;RPS27	0	metastasis	11
0	LN_SU_LN1	18	EZH2	0	metastasis	11
1	LN_SU_LN2	18	EZH2	0	metastasis	11
2	primary_SU_T1	18	EZH2	0	primary	11
3	LN_SU_FLN1	18	EZH2	0	metastasis	11
4	LN_SU_FLN2	18	EZH2	1	metastasis	11
0	LN_SU_LN1	19	EXTL1;TOR1AIP1	0	metastasis	10
1	LN_SU_LN2	19	EXTL1;TOR1AIP1	0	metastasis	10
2	primary_SU_T1	19	EXTL1;TOR1AIP1	1	primary	10
3	LN_SU_FLN1	19	EXTL1;TOR1AIP1	0	metastasis	10
4	LN_SU_FLN2	19	EXTL1;TOR1AIP1	0	metastasis	10
0	LN_SU_LN1	20	MFN2;WDR64	0	metastasis	10
1	LN_SU_LN2	20	MFN2;WDR64	0	metastasis	10
2	primary_SU_T1	20	MFN2;WDR64	0	primary	10
3	LN_SU_FLN1	20	MFN2;WDR64	1	metastasis	10
4	LN_SU_FLN2	20	MFN2;WDR64	0	metastasis	10
0	LN_SU_LN1	21	EPHB2;HMCN1	0	metastasis	10
1	LN_SU_LN2	21	EPHB2;HMCN1	0	metastasis	10
2	primary_SU_T1	21	EPHB2;HMCN1	1	primary	10
3	LN_SU_FLN1	21	EPHB2;HMCN1	0	metastasis	10
4	LN_SU_FLN2	21	EPHB2;HMCN1	0	metastasis	10
0	LN_SU_LN1	22	TMEM234;INTS3	0	metastasis	10
1	LN_SU_LN2	22	TMEM234;INTS3	0	metastasis	10
2	primary_SU_T1	22	TMEM234;INTS3	0	primary	10
3	LN_SU_FLN1	22	TMEM234;INTS3	1	metastasis	10
4	LN_SU_FLN2	22	TMEM234;INTS3	0	metastasis	10
0	LN_SU_LN1	23	RAPH1;AMOTL2	0	metastasis	9
1	LN_SU_LN2	23	RAPH1;AMOTL2	0	metastasis	9
2	primary_SU_T1	23	RAPH1;AMOTL2	0	primary	9
3	LN_SU_FLN1	23	RAPH1;AMOTL2	0	metastasis	9
4	LN_SU_FLN2	23	RAPH1;AMOTL2	1	metastasis	9
0	LN_SU_LN1	24	MERTK;BIN1	0	metastasis	8
1	LN_SU_LN2	24	MERTK;BIN1	0	metastasis	8
2	primary_SU_T1	24	MERTK;BIN1	1	primary	8
3	LN_SU_FLN1	24	MERTK;BIN1	0	metastasis	8
4	LN_SU_FLN2	24	MERTK;BIN1	0	metastasis	8
0	LN_SU_LN1	25	CTNND2;REV3L	0	metastasis	8
1	LN_SU_LN2	25	CTNND2;REV3L	0	metastasis	8
2	primary_SU_T1	25	CTNND2;REV3L	1	primary	8
3	LN_SU_FLN1	25	CTNND2;REV3L	0	metastasis	8
4	LN_SU_FLN2	25	CTNND2;REV3L	0	metastasis	8
0	LN_SU_LN1	26	HIST1H1C	0	metastasis	8
1	LN_SU_LN2	26	HIST1H1C	0	metastasis	8
2	primary_SU_T1	26	HIST1H1C	1	primary	8
3	LN_SU_FLN1	26	HIST1H1C	0	metastasis	8
4	LN_SU_FLN2	26	HIST1H1C	0	metastasis	8
0	LN_SU_LN1	27	TMCO4;C7orf63	0	metastasis	7
1	LN_SU_LN2	27	TMCO4;C7orf63	0	metastasis	7
2	primary_SU_T1	27	TMCO4;C7orf63	1	primary	7
3	LN_SU_FLN1	27	TMCO4;C7orf63	0	metastasis	7
4	LN_SU_FLN2	27	TMCO4;C7orf63	0	metastasis	7
0	LN_SU_LN1	28	LPHN3;CISD2	0	metastasis	6
1	LN_SU_LN2	28	LPHN3;CISD2	1	metastasis	6
2	primary_SU_T1	28	LPHN3;CISD2	0	primary	6
3	LN_SU_FLN1	28	LPHN3;CISD2	0	metastasis	6
4	LN_SU_FLN2	28	LPHN3;CISD2	0	metastasis	6
0	LN_SU_LN1	29	CTNND1	0	metastasis	5
1	LN_SU_LN2	29	CTNND1	0	metastasis	5
2	primary_SU_T1	29	CTNND1	1	primary	5
3	LN_SU_FLN1	29	CTNND1	0	metastasis	5
4	LN_SU_FLN2	29	CTNND1	0	metastasis	5
0	LN_SU_LN1	30	C9orf139;OR4D5	0	metastasis	5
1	LN_SU_LN2	30	C9orf139;OR4D5	0	metastasis	5
2	primary_SU_T1	30	C9orf139;OR4D5	0	primary	5
3	LN_SU_FLN1	30	C9orf139;OR4D5	1	metastasis	5
4	LN_SU_FLN2	30	C9orf139;OR4D5	0	metastasis	5
