anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
5	metachronousMet_BR_LN1	18	CHIT1;OR5H15	0	metastasis	7
0	LN_SU_LN1	19	RNF186;OSR1	1	metastasis	6
1	LN_SU_LN2	19	RNF186;OSR1	0	metastasis	6
2	LN_SU_LN3	19	RNF186;OSR1	0	metastasis	6
3	primary_SU_T1	19	RNF186;OSR1	0	primary	6
4	LN_SU_FLN1	19	RNF186;OSR1	0	metastasis	6
5	metachronousMet_BR_LN1	19	RNF186;OSR1	0	metastasis	6
0	LN_SU_LN1	20	TCEA3;PLCXD3	1	metastasis	6
1	LN_SU_LN2	20	TCEA3;PLCXD3	0	metastasis	6
2	LN_SU_LN3	20	TCEA3;PLCXD3	0	metastasis	6
3	primary_SU_T1	20	TCEA3;PLCXD3	0	primary	6
4	LN_SU_FLN1	20	TCEA3;PLCXD3	0	metastasis	6
5	metachronousMet_BR_LN1	20	TCEA3;PLCXD3	0	metastasis	6
0	LN_SU_LN1	21	PYGO2;CPNE4	0	metastasis	6
1	LN_SU_LN2	21	PYGO2;CPNE4	0	metastasis	6
2	LN_SU_LN3	21	PYGO2;CPNE4	0	metastasis	6
3	primary_SU_T1	21	PYGO2;CPNE4	1	primary	6
4	LN_SU_FLN1	21	PYGO2;CPNE4	0	metastasis	6
5	metachronousMet_BR_LN1	21	PYGO2;CPNE4	0	metastasis	6
0	LN_SU_LN1	22	PIK3C2B;NRXN1	0	metastasis	6
1	LN_SU_LN2	22	PIK3C2B;NRXN1	0	metastasis	6
2	LN_SU_LN3	22	PIK3C2B;NRXN1	0	metastasis	6
3	primary_SU_T1	22	PIK3C2B;NRXN1	1	primary	6
4	LN_SU_FLN1	22	PIK3C2B;NRXN1	0	metastasis	6
5	metachronousMet_BR_LN1	22	PIK3C2B;NRXN1	0	metastasis	6
0	LN_SU_LN1	23	KIAA1841;TTN	0	metastasis	6
1	LN_SU_LN2	23	KIAA1841;TTN	0	metastasis	6
2	LN_SU_LN3	23	KIAA1841;TTN	0	metastasis	6
3	primary_SU_T1	23	KIAA1841;TTN	1	primary	6
4	LN_SU_FLN1	23	KIAA1841;TTN	0	metastasis	6
5	metachronousMet_BR_LN1	23	KIAA1841;TTN	0	metastasis	6
0	LN_SU_LN1	24	TSC2	0	metastasis	5
1	LN_SU_LN2	24	TSC2	0	metastasis	5
2	LN_SU_LN3	24	TSC2	0	metastasis	5
3	primary_SU_T1	24	TSC2	1	primary	5
4	LN_SU_FLN1	24	TSC2	0	metastasis	5
5	metachronousMet_BR_LN1	24	TSC2	0	metastasis	5
0	LN_SU_LN1	25	C9orf89;HIP1R	0	metastasis	5
1	LN_SU_LN2	25	C9orf89;HIP1R	0	metastasis	5
2	LN_SU_LN3	25	C9orf89;HIP1R	0	metastasis	5
3	primary_SU_T1	25	C9orf89;HIP1R	0	primary	5
4	LN_SU_FLN1	25	C9orf89;HIP1R	1	metastasis	5
5	metachronousMet_BR_LN1	25	C9orf89;HIP1R	0	metastasis	5
0	LN_SU_LN1	26	SPEG;PREX2	0	metastasis	5
1	LN_SU_LN2	26	SPEG;PREX2	1	metastasis	5
2	LN_SU_LN3	26	SPEG;PREX2	0	metastasis	5
3	primary_SU_T1	26	SPEG;PREX2	0	primary	5
4	LN_SU_FLN1	26	SPEG;PREX2	1	metastasis	5
5	metachronousMet_BR_LN1	26	SPEG;PREX2	0	metastasis	5
